GOID,Date,publisher,title,Text,year
2022dys054,2022-01-01,mock,dyslexia article 54,dyslexia dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless,2022
2022adh055,2022-01-01,mock,adhd article 55,adhd dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless,2022
2022aut055,2022-01-01,mock,autism article 55,autism dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless,2022
2022dys055,2022-01-01,mock,dyslexia article 55,dyslexia dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless,2022
2022adh056,2022-01-01,mock,adhd article 56,adhd dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless,2022
2022aut056,2022-01-01,mock,autism article 56,autism dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless,2022
2022dys056,2022-01-01,mock,dyslexia article 56,dyslexia dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless,2022
2022adh057,2022-01-01,mock,adhd article 57,adhd dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless,2022
2022aut057,2022-01-01,mock,autism article 57,autism dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless,2022
2022dys057,2022-01-01,mock,dyslexia article 57,dyslexia dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless,2022
